,Date,Bulletin,Obs Code,Residual RA,Residual Dec,Num,Magnitude,Magnitude Obs Code,Obs Code Agreement,Diagonal Residual
2400,5/4/2022,2022-J32 ,P93,0.0,0.0,27,19.7,P93,True,0.0
2401,5/4/2022,2022-J32 ,P93,0.0,0.9,28,19.7,P93,True,0.9
2402,5/4/2022,2022-J32 ,P93,0.1,0.1,29,19.9,P93,True,0.14142135623730953
2403,5/5/2022,2022-J34 ,W94,0.6,0.2,1,19.7,W94,True,0.6324555320336759
2404,5/5/2022,2022-J34 ,W94,0.1,0.7,2,18.9,W94,True,0.7071067811865475
2405,5/5/2022,2022-J34 ,W94,0.7,0.6,3,19.8,W94,True,0.9219544457292886
2406,5/5/2022,2022-J34 ,W95,0.0,0.4,4,18.9,W95,True,0.4
2407,5/5/2022,2022-J34 ,W95,0.2,0.3,5,,W95,True,0.36055512754639896
2408,5/5/2022,2022-J34 ,W95,0.4,0.4,6,19.3,W95,True,0.5656854249492381
2409,5/5/2022,2022-J34 ,807,0.0,0.0,7,20.1,807,True,0.0
2410,5/5/2022,2022-J34 ,807,0.1,0.0,8,20.1,807,True,0.1
2411,5/5/2022,2022-J34 ,W95,0.2,0.1,9,,W95,True,0.223606797749979
2412,5/5/2022,2022-J34 ,807,0.3,0.1,10,20.1,807,True,0.31622776601683794
2413,5/5/2022,2022-J34 ,W95,0.2,0.1,11,19.6,W95,True,0.223606797749979
2414,5/5/2022,2022-J34 ,W95,0.6,0.1,12,19.6,W95,True,0.6082762530298219
2415,5/5/2022,2022-J34 ,654,0.1,0.2,13,19.9,654,True,0.223606797749979
2416,5/5/2022,2022-J34 ,654,0.1,0.0,15,19.7,654,True,0.1
2417,5/5/2022,2022-J34 ,I52,0.2,0.1,16,20.09,I52,True,0.223606797749979
2418,5/5/2022,2022-J34 ,I52,0.2,0.3,17,19.31,I52,True,0.36055512754639896
2419,5/5/2022,2022-J34 ,I52,0.3,0.3,18,19.52,I52,True,0.4242640687119285
2420,5/5/2022,2022-J34 ,I52,1.4,2.3,19,,I52,True,2.692582403567252
2421,5/5/2022,2022-J34 ,G96,0.1,0.2,20,19.8,G96,True,0.223606797749979
2422,5/5/2022,2022-J34 ,654,0.0,0.2,21,20.0,654,True,0.2
2423,5/5/2022,2022-J34 ,G96,0.3,0.0,22,19.89,G96,True,0.3
2424,5/5/2022,2022-J34 ,G96,0.1,0.1,23,19.54,G96,True,0.14142135623730953
2425,5/5/2022,2022-J34 ,G96,0.1,0.1,24,20.05,G96,True,0.14142135623730953
2426,5/5/2022,2022-J34 ,P93,0.0,0.1,25,19.7,P93,True,0.1
2427,5/5/2022,2022-J34 ,P93,0.1,0.2,26,19.8,P93,True,0.223606797749979
2428,5/5/2022,2022-J34 ,P93,0.4,0.6,27,19.5,P93,True,0.7211102550927979
2429,5/5/2022,2022-J34 ,P93,0.1,0.0,29,19.9,P93,True,0.1
2430,5/5/2022,2022-J34 ,P93,0.2,0.2,30,19.6,P93,True,0.28284271247461906
2431,5/5/2022,2022-J34 ,M21,0.5,0.5,31,19.7,M21,True,0.7071067811865476
2432,5/5/2022,2022-J34 ,M21,0.2,1.0,32,,M21,True,1.019803902718557
2433,5/5/2022,2022-J34 ,958,0.4,0.1,33,19.1,958,True,0.4123105625617661
2434,5/5/2022,2022-J34 ,958,0.9,0.1,34,19.6,958,True,0.9055385138137417
2435,5/5/2022,2022-J34 ,958,0.9,1.6,35,19.2,958,True,1.8357559750685821
2436,5/5/2022,2022-J34 ,807,0.1,0.0,36,19.8,807,True,0.1
2437,5/5/2022,2022-J34 ,807,0.0,0.0,37,19.7,807,True,0.0
2438,5/5/2022,2022-J34 ,807,0.1,0.0,38,19.9,807,True,0.1
2439,5/5/2022,2022-J34 ,I52,0.3,0.2,39,19.64,I52,True,0.36055512754639896
2440,5/5/2022,2022-J34 ,I52,0.0,0.2,40,19.67,I52,True,0.2
2441,5/5/2022,2022-J34 ,I52,0.3,0.1,41,20.16,I52,True,0.31622776601683794
2442,5/7/2022,2022-J48 ,G96,0.3,0.4,1,20.05,G96,True,0.5
2443,5/7/2022,2022-J48 ,G96,0.0,0.2,2,21.42,G96,True,0.2
2444,5/7/2022,2022-J48 ,G96,0.1,0.2,3,20.65,G96,True,0.223606797749979
2445,5/7/2022,2022-J48 ,G96,0.4,0.2,4,21.43,G96,True,0.447213595499958
2446,5/7/2022,2022-J48 ,I52,0.1,0.5,5,20.85,I52,True,0.5099019513592785
2447,5/7/2022,2022-J48 ,I52,0.1,0.2,6,20.52,I52,True,0.223606797749979
2448,5/7/2022,2022-J48 ,I52,0.3,0.1,7,20.61,I52,True,0.31622776601683794
2449,5/7/2022,2022-J48 ,I52,0.0,0.3,8,20.46,I52,True,0.3
2450,5/7/2022,2022-J48 ,I52,0.1,0.0,9,20.7,I52,True,0.1
2451,5/7/2022,2022-J48 ,G96,0.6,0.4,10,20.8,G96,True,0.7211102550927979
2452,5/7/2022,2022-J48 ,654,0.2,0.1,11,20.3,654,True,0.223606797749979
2453,5/7/2022,2022-J48 ,G96,0.2,0.1,12,,G96,True,0.223606797749979
2454,5/7/2022,2022-J48 ,G96,0.5,0.1,13,20.76,G96,True,0.5099019513592785
2455,5/7/2022,2022-J48 ,G96,0.4,0.2,14,20.99,G96,True,0.447213595499958
2456,5/7/2022,2022-J48 ,654,0.1,0.0,15,20.5,654,True,0.1
2457,5/7/2022,2022-J48 ,654,0.3,0.1,16,20.6,654,True,0.31622776601683794
2458,5/7/2022,2022-J48 ,M21,0.4,0.2,17,20.5,M21,True,0.447213595499958
2459,5/7/2022,2022-J48 ,M21,0.3,0.4,18,,M21,True,0.5
2460,5/7/2022,2022-J48 ,291,0.0,0.3,19,,291,True,0.3
2461,5/7/2022,2022-J48 ,291,0.1,0.0,20,20.3,291,True,0.1
2462,5/8/2022,2022-J56 ,G96,0.1,1.0,1,19.95,G96,True,1.004987562112089
2463,5/8/2022,2022-J56 ,G96,0.4,0.0,2,19.65,G96,True,0.4
2464,5/8/2022,2022-J56 ,G96,0.0,0.2,3,19.6,G96,True,0.2
2465,5/8/2022,2022-J56 ,G96,0.2,0.0,4,19.67,G96,True,0.2
2466,5/8/2022,2022-J56 ,I52,0.1,0.0,5,20.11,I52,True,0.1
2467,5/8/2022,2022-J56 ,I52,0.1,0.3,6,19.67,I52,True,0.31622776601683794
2468,5/8/2022,2022-J56 ,I52,0.1,0.2,7,19.49,I52,True,0.223606797749979
2469,5/8/2022,2022-J56 ,I52,0.1,0.3,8,19.7,I52,True,0.31622776601683794
2470,5/8/2022,2022-J56 ,M21,0.4,0.2,9,,M21,True,0.447213595499958
2471,5/8/2022,2022-J56 ,M21,0.0,0.1,10,19.8,M21,True,0.1
2472,5/8/2022,2022-J56 ,221,0.2,0.1,11,19.6,221,True,0.223606797749979
2473,5/8/2022,2022-J56 ,221,0.0,0.3,12,19.3,221,True,0.3
2474,5/8/2022,2022-J56 ,221,0.0,0.4,14,19.6,221,True,0.4
2475,5/8/2022,2022-J56 ,Y00,0.1,0.0,15,19.5,Y00,True,0.1
2476,5/8/2022,2022-J56 ,Y00,0.3,0.5,16,19.8,Y00,True,0.58309518948453
2477,5/8/2022,2022-J56 ,Y00,0.1,0.1,17,19.8,Y00,True,0.14142135623730953
2478,5/8/2022,2022-J56 ,I52,0.0,0.2,18,19.73,I52,True,0.2
2479,5/8/2022,2022-J56 ,I52,0.6,0.2,19,20.22,I52,True,0.6324555320336759
2480,5/8/2022,2022-J56 ,I52,0.2,0.3,20,19.9,I52,True,0.36055512754639896
2481,5/8/2022,2022-J56 ,I52,0.2,0.3,21,19.82,I52,True,0.36055512754639896
2482,5/8/2022,2022-J56 ,654,0.3,0.1,22,19.8,654,True,0.31622776601683794
2483,5/8/2022,2022-J56 ,654,0.2,0.2,23,19.6,654,True,0.28284271247461906
2484,5/8/2022,2022-J56 ,654,0.1,0.2,24,19.6,654,True,0.223606797749979
2485,5/8/2022,2022-J56 ,E23,0.7,0.5,25,19.7,E23,True,0.8602325267042626
2486,5/8/2022,2022-J56 ,E23,0.1,0.5,27,19.6,E23,True,0.5099019513592785
2487,5/8/2022,2022-J56 ,E23,0.2,0.1,28,20.0,E23,True,0.223606797749979
2488,5/8/2022,2022-J56 ,L87,0.4,0.2,29,,L87,True,0.447213595499958
2489,5/8/2022,2022-J56 ,L87,0.2,0.0,30,,L87,True,0.2
2490,5/8/2022,2022-J56 ,L87,0.5,0.3,31,,L87,True,0.58309518948453
2491,5/8/2022,2022-J56 ,H21,0.5,0.2,32,18.4,H21,True,0.5385164807134505
2492,5/8/2022,2022-J56 ,H21,0.0,0.4,33,19.0,H21,True,0.4
2493,5/8/2022,2022-J56 ,H21,0.1,0.4,34,20.0,H21,True,0.4123105625617661
2494,5/8/2022,2022-J56 ,H21,0.1,0.4,35,19.9,H21,True,0.4123105625617661
2495,5/8/2022,2022-J56 ,I52,0.0,0.1,36,19.4,I52,True,0.1
2496,5/8/2022,2022-J56 ,I52,0.1,0.7,37,19.93,I52,True,0.7071067811865475
2497,5/8/2022,2022-J56 ,I52,0.1,0.1,38,20.02,I52,True,0.14142135623730953
2498,5/8/2022,2022-J57 ,G96,0.1,0.1,1,21.28,G96,True,0.14142135623730953
2499,5/8/2022,2022-J57 ,G96,0.1,0.1,2,19.82,G96,True,0.14142135623730953
2500,5/8/2022,2022-J57 ,G96,0.3,0.3,3,19.95,G96,True,0.4242640687119285
2501,5/8/2022,2022-J57 ,G96,0.3,0.2,4,20.69,G96,True,0.36055512754639896
2502,5/8/2022,2022-J57 ,I52,0.0,0.1,5,20.78,I52,True,0.1
2503,5/8/2022,2022-J57 ,I52,0.3,0.4,6,20.08,I52,True,0.5
2504,5/8/2022,2022-J57 ,I52,0.2,0.1,7,20.41,I52,True,0.223606797749979
2505,5/8/2022,2022-J57 ,I52,0.1,0.1,8,20.42,I52,True,0.14142135623730953
2506,5/8/2022,2022-J57 ,V22,0.3,0.9,9,19.8,V22,True,0.9486832980505138
2507,5/8/2022,2022-J57 ,V22,0.3,1.0,10,19.5,V22,True,1.044030650891055
2508,5/8/2022,2022-J57 ,V22,0.7,2.3,11,19.8,V22,True,2.4041630560342613
2509,5/8/2022,2022-J57 ,033,0.2,0.2,12,20.4,033,True,0.28284271247461906
2510,5/8/2022,2022-J57 ,033,0.2,0.3,14,20.6,033,True,0.36055512754639896
2511,5/8/2022,2022-J57 ,958,1.2,1.0,15,20.1,958,True,1.5620499351813308
2512,5/8/2022,2022-J57 ,958,0.7,0.4,16,20.0,958,True,0.8062257748298549
2513,5/8/2022,2022-J57 ,958,0.3,0.3,17,,958,True,0.4242640687119285
2514,5/8/2022,2022-J57 ,J95,0.1,0.2,18,19.8,J95,True,0.223606797749979
2515,5/8/2022,2022-J57 ,J95,0.2,0.0,19,19.9,J95,True,0.2
2516,5/8/2022,2022-J57 ,J95,0.0,0.3,20,20.1,J95,True,0.3
2517,5/8/2022,2022-J57 ,033,0.1,0.2,21,19.5,033,True,0.223606797749979
2518,5/8/2022,2022-J57 ,033,0.2,0.2,22,19.6,033,True,0.28284271247461906
2519,5/8/2022,2022-J57 ,033,0.1,0.2,23,19.8,033,True,0.223606797749979
2520,5/8/2022,2022-J57 ,H21,0.2,0.1,24,19.9,H21,True,0.223606797749979
2521,5/8/2022,2022-J57 ,H21,0.2,0.2,25,19.8,H21,True,0.28284271247461906
2522,5/8/2022,2022-J57 ,H21,0.5,0.0,27,20.1,H21,True,0.5
2523,5/8/2022,2022-J57 ,I52,0.1,0.0,30,19.44,I52,True,0.1
2524,5/8/2022,2022-J57 ,I52,0.1,0.0,31,19.69,I52,True,0.1
2525,5/8/2022,2022-J57 ,G96,0.4,0.0,34,20.76,G96,True,0.4
2526,5/8/2022,2022-J57 ,G96,0.0,0.3,35,20.96,G96,True,0.3
2527,5/8/2022,2022-J57 ,G96,0.1,0.1,36,20.45,G96,True,0.14142135623730953
2528,5/8/2022,2022-J59 ,G96,0.3,0.3,1,21.88,G96,True,0.4242640687119285
2529,5/8/2022,2022-J59 ,G96,0.2,0.1,2,21.78,G96,True,0.223606797749979
2530,5/8/2022,2022-J59 ,G96,0.5,0.2,3,20.9,G96,True,0.5385164807134505
2531,5/8/2022,2022-J59 ,G96,0.1,0.3,4,21.82,G96,True,0.31622776601683794
2532,5/8/2022,2022-J59 ,I52,0.0,0.1,5,21.47,I52,True,0.1
2533,5/8/2022,2022-J59 ,I52,0.0,0.2,6,21.46,I52,True,0.2
2534,5/8/2022,2022-J59 ,I52,0.3,0.2,7,21.58,I52,True,0.36055512754639896
2535,5/8/2022,2022-J59 ,033,0.0,0.2,9,20.8,033,True,0.2
2536,5/8/2022,2022-J59 ,033,0.1,0.1,10,21.2,033,True,0.14142135623730953
2537,5/8/2022,2022-J59 ,H21,0.1,0.2,11,21.0,H21,True,0.223606797749979
2538,5/8/2022,2022-J59 ,H21,0.1,0.2,12,21.0,H21,True,0.223606797749979
2539,5/8/2022,2022-J59 ,H21,0.2,0.5,13,20.9,H21,True,0.5385164807134505
2540,5/8/2022,2022-J59 ,I52,0.1,0.2,14,21.54,I52,True,0.223606797749979
2541,5/8/2022,2022-J59 ,I52,0.3,0.0,15,21.18,I52,True,0.3
2542,5/8/2022,2022-J59 ,654,0.1,0.1,18,21.2,654,True,0.14142135623730953
2543,5/8/2022,2022-J59 ,654,0.5,0.7,19,21.3,654,True,0.8602325267042626
2544,5/8/2022,2022-J59 ,033,0.4,0.2,21,19.9,033,True,0.447213595499958
2545,5/8/2022,2022-J59 ,033,0.4,0.1,22,20.5,033,True,0.4123105625617661
2546,5/8/2022,2022-J59 ,033,0.1,0.0,23,19.8,033,True,0.1
2547,5/23/2022,2022-K46 ,F52,0.1,0.1,1,20.15,F52,True,0.14142135623730953
2548,5/23/2022,2022-K46 ,F52,0.1,0.0,2,20.61,F52,True,0.1
2549,5/23/2022,2022-K46 ,F52,0.3,0.2,3,21.23,F52,True,0.36055512754639896
2550,5/23/2022,2022-K46 ,F52,0.1,0.1,4,20.83,F52,True,0.14142135623730953
2551,5/23/2022,2022-K46 ,F52,0.0,0.0,5,20.52,F52,True,0.0
2552,5/23/2022,2022-K46 ,F52,0.4,0.1,6,20.79,F52,True,0.4123105625617661
2553,5/23/2022,2022-K46 ,F52,0.1,0.3,7,20.69,F52,True,0.31622776601683794
2554,5/23/2022,2022-K46 ,I52,0.1,0.1,8,20.63,I52,True,0.14142135623730953
2555,5/23/2022,2022-K46 ,I52,0.1,0.2,10,20.26,I52,True,0.223606797749979
2556,5/23/2022,2022-K46 ,I52,0.2,0.0,11,20.31,I52,True,0.2
2557,5/23/2022,2022-K46 ,I52,0.2,0.2,12,20.47,I52,True,0.28284271247461906
2558,5/23/2022,2022-K46 ,G96,0.0,0.2,13,20.58,G96,True,0.2
2559,5/23/2022,2022-K46 ,G96,0.0,0.1,14,20.34,G96,True,0.1
2560,5/23/2022,2022-K46 ,G96,0.6,0.1,15,20.71,G96,True,0.6082762530298219
2561,5/23/2022,2022-K46 ,G96,0.7,0.1,16,20.52,G96,True,0.7071067811865475
2562,5/23/2022,2022-K46 ,Y00,0.4,0.0,17,19.3,Y00,True,0.4
2563,5/23/2022,2022-K46 ,Y00,1.1,0.6,19,19.6,Y00,True,1.252996408614167
2564,5/23/2022,2022-K46 ,Y00,0.2,0.3,20,19.6,Y00,True,0.36055512754639896
2565,5/23/2022,2022-K46 ,654,0.1,0.1,21,20.5,654,True,0.14142135623730953
2566,5/23/2022,2022-K46 ,654,0.0,0.0,22,20.6,654,True,0.0
2567,5/23/2022,2022-K46 ,I52,0.3,0.1,23,20.82,I52,True,0.31622776601683794
2568,5/23/2022,2022-K46 ,I52,0.2,0.4,24,21.1,I52,True,0.447213595499958
2569,5/23/2022,2022-K46 ,I52,0.0,0.2,25,20.74,I52,True,0.2
2570,5/23/2022,2022-K46 ,654,0.6,0.5,26,20.5,654,True,0.7810249675906654
2571,5/23/2022,2022-K51 ,G96,0.2,0.5,1,22.22,G96,True,0.5385164807134505
2572,5/23/2022,2022-K51 ,G96,0.1,0.1,2,21.08,G96,True,0.14142135623730953
2573,5/23/2022,2022-K51 ,G96,0.2,1.3,3,20.41,G96,True,1.3152946437965907
2574,5/23/2022,2022-K51 ,G96,0.5,0.4,4,21.23,G96,True,0.6403124237432849
2575,5/23/2022,2022-K51 ,V06,0.2,0.1,5,20.97,V06,True,0.223606797749979
2576,5/23/2022,2022-K51 ,V06,0.1,0.1,6,20.71,V06,True,0.14142135623730953
2577,5/23/2022,2022-K51 ,V06,0.1,0.3,7,20.46,V06,True,0.31622776601683794
2578,5/23/2022,2022-K51 ,V06,0.1,0.2,8,20.5,V06,True,0.223606797749979
2579,5/23/2022,2022-K51 ,I52,0.4,0.0,9,21.04,I52,True,0.4
2580,5/23/2022,2022-K51 ,I52,0.5,0.3,10,20.85,I52,True,0.58309518948453
2581,5/23/2022,2022-K51 ,I52,0.2,0.1,11,20.89,I52,True,0.223606797749979
2582,5/23/2022,2022-K51 ,Y00,0.3,0.4,12,19.3,Y00,True,0.5
2583,5/23/2022,2022-K51 ,Y00,0.5,0.1,13,19.4,Y00,True,0.5099019513592785
2584,5/23/2022,2022-K51 ,Y00,0.2,0.3,14,19.6,Y00,True,0.36055512754639896
2585,5/23/2022,2022-K51 ,I52,0.1,0.1,15,20.94,I52,True,0.14142135623730953
2586,5/23/2022,2022-K51 ,I52,0.1,0.4,16,20.92,I52,True,0.4123105625617661
2587,5/23/2022,2022-K51 ,I52,0.2,0.3,17,20.73,I52,True,0.36055512754639896
2588,5/23/2022,2022-K51 ,654,0.1,0.1,18,20.7,654,True,0.14142135623730953
2589,5/23/2022,2022-K51 ,654,0.1,0.3,19,20.6,654,True,0.31622776601683794
2590,5/23/2022,2022-K51 ,654,0.0,0.1,20,20.5,654,True,0.1
2591,5/25/2022,2022-K86 ,G96,0.0,0.0,1,,G96,True,0.0
2592,5/25/2022,2022-K86 ,G96,0.3,0.0,2,21.6,G96,True,0.3
2593,5/25/2022,2022-K86 ,G96,0.3,0.0,3,22.4,G96,True,0.3
2594,5/25/2022,2022-K86 ,T08,0.5,0.2,4,18.47,T08,True,0.5385164807134505
2595,5/25/2022,2022-K86 ,T08,0.2,0.9,5,18.76,T08,True,0.9219544457292888
2596,5/25/2022,2022-K86 ,T08,0.2,0.0,6,18.52,T08,True,0.2
2597,5/25/2022,2022-K86 ,T08,0.3,0.1,7,18.25,T08,True,0.31622776601683794
2598,5/25/2022,2022-K86 ,L34,0.0,0.2,8,19.3,L34,True,0.2
2599,5/25/2022,2022-K86 ,L34,0.5,0.5,9,18.8,L34,True,0.7071067811865476
2600,5/25/2022,2022-K86 ,104,0.0,0.0,10,18.2,104,True,0.0
2601,5/25/2022,2022-K86 ,104,0.4,0.1,11,18.5,104,True,0.4123105625617661
2602,5/25/2022,2022-K86 ,104,0.2,0.3,12,,104,True,0.36055512754639896
2603,5/25/2022,2022-K86 ,L34,0.0,0.4,13,18.9,L34,True,0.4
2604,5/25/2022,2022-K86 ,L34,1.3,0.3,14,19.0,L34,True,1.3341664064126335
2605,5/25/2022,2022-K86 ,033,0.0,0.0,15,19.1,033,True,0.0
2606,5/25/2022,2022-K86 ,033,0.0,0.1,16,18.9,033,True,0.1
2607,5/25/2022,2022-K86 ,033,0.0,0.2,17,19.0,033,True,0.2
2608,5/25/2022,2022-K86 ,L01,0.0,0.0,18,18.7,L01,True,0.0
2609,5/25/2022,2022-K86 ,L01,0.1,0.1,19,18.6,L01,True,0.14142135623730953
2610,5/25/2022,2022-K86 ,L01,0.1,0.2,20,18.5,L01,True,0.223606797749979
2611,5/25/2022,2022-K86 ,L01,0.1,0.4,21,18.6,L01,True,0.4123105625617661
2612,5/25/2022,2022-K86 ,L01,0.4,0.0,22,19.0,L01,True,0.4
2613,5/25/2022,2022-K86 ,Z80,0.1,0.1,23,18.9,Z80,True,0.14142135623730953
2614,5/25/2022,2022-K86 ,J95,0.4,0.1,24,19.3,J95,True,0.4123105625617661
2615,5/25/2022,2022-K86 ,J95,0.1,0.2,25,19.4,J95,True,0.223606797749979
2616,5/25/2022,2022-K86 ,Z80,0.1,0.1,26,19.4,Z80,True,0.14142135623730953
2617,5/25/2022,2022-K86 ,J95,0.2,0.0,27,18.7,J95,True,0.2
2618,5/25/2022,2022-K86 ,J95,0.1,0.3,28,18.8,J95,True,0.31622776601683794
2619,5/25/2022,2022-K86 ,Z80,0.2,0.0,29,19.5,Z80,True,0.2
2620,5/25/2022,2022-K86 ,807,0.1,0.0,30,19.3,807,True,0.1
2621,5/25/2022,2022-K86 ,807,0.4,0.2,31,18.9,807,True,0.447213595499958
2622,5/25/2022,2022-K86 ,807,0.1,0.2,32,18.9,807,True,0.223606797749979
2623,5/25/2022,2022-K86 ,Y00,0.0,0.2,33,19.5,Y00,True,0.2
2624,5/25/2022,2022-K86 ,Y00,0.1,0.2,34,19.6,Y00,True,0.223606797749979
2625,5/25/2022,2022-K86 ,Y00,0.1,0.4,35,19.5,Y00,True,0.4123105625617661
2626,5/25/2022,2022-K86 ,V22,0.4,0.3,36,19.3,V22,True,0.5
2627,5/25/2022,2022-K86 ,U52,0.5,0.1,37,20.2,U52,True,0.5099019513592785
2628,5/25/2022,2022-K86 ,V22,0.4,0.3,38,19.0,V22,True,0.5
2629,5/25/2022,2022-K86 ,U52,0.6,0.6,39,19.9,U52,True,0.848528137423857
2630,5/25/2022,2022-K86 ,U52,1.0,0.1,40,,U52,True,1.004987562112089
2631,5/25/2022,2022-K86 ,V22,0.2,0.0,41,18.7,V22,True,0.2
2632,5/25/2022,2022-K86 ,654,0.1,0.0,42,18.6,654,True,0.1
2633,5/25/2022,2022-K86 ,V21,0.1,0.0,43,18.8,V21,True,0.1
2634,5/25/2022,2022-K86 ,V21,0.1,0.1,44,18.5,V21,True,0.14142135623730953
2635,5/25/2022,2022-K86 ,654,0.0,0.0,45,18.2,654,True,0.0
2636,5/25/2022,2022-K86 ,V21,0.1,0.2,46,18.4,V21,True,0.223606797749979
2637,5/25/2022,2022-K86 ,V21,0.2,0.5,47,18.9,V21,True,0.5385164807134505
2638,5/25/2022,2022-K86 ,654,0.1,0.0,48,18.8,654,True,0.1
2639,5/25/2022,2022-K86 ,V21,0.8,0.4,49,18.8,V21,True,0.894427190999916
2640,5/25/2022,2022-K86 ,V21,0.3,0.6,50,18.8,V21,True,0.6708203932499369
2641,5/25/2022,2022-K89 ,F52,0.2,0.2,1,19.98,F52,True,0.28284271247461906
2642,5/25/2022,2022-K89 ,F52,0.1,0.4,2,,F52,True,0.4123105625617661
2643,5/25/2022,2022-K89 ,F52,0.0,0.2,3,19.55,F52,True,0.2
2644,5/25/2022,2022-K89 ,F52,0.5,0.5,4,19.93,F52,True,0.7071067811865476
2645,5/25/2022,2022-K89 ,F52,0.1,0.3,5,19.6,F52,True,0.31622776601683794
2646,5/25/2022,2022-K89 ,F52,0.1,0.4,6,19.74,F52,True,0.4123105625617661
2647,5/25/2022,2022-K89 ,E94,1.7,0.0,7,19.4,E94,True,1.7
2648,5/25/2022,2022-K89 ,E94,2.5,0.4,8,19.4,E94,True,2.5317977802344327
2649,5/25/2022,2022-K89 ,E94,0.7,0.0,9,19.3,E94,True,0.7
2650,5/25/2022,2022-K89 ,E94,0.1,0.2,10,19.3,E94,True,0.223606797749979
2651,5/25/2022,2022-K89 ,Z84,0.3,0.0,12,19.4,Z84,True,0.3
2652,5/25/2022,2022-K89 ,Z84,0.4,0.5,13,19.4,Z84,True,0.6403124237432849
2653,5/25/2022,2022-K89 ,Z84,0.3,0.8,14,19.0,Z84,True,0.8544003745317532
2654,5/25/2022,2022-K89 ,807,0.5,0.0,15,20.0,807,True,0.5
2655,5/25/2022,2022-K89 ,807,0.2,0.2,16,20.1,807,True,0.28284271247461906
2656,5/25/2022,2022-K89 ,807,0.1,0.1,17,20.0,807,True,0.14142135623730953
2657,5/25/2022,2022-K89 ,Y00,0.4,0.0,18,20.2,Y00,True,0.4
2658,5/25/2022,2022-K89 ,Y00,0.3,0.0,19,19.5,Y00,True,0.3
2659,5/25/2022,2022-K89 ,Y00,0.0,0.0,20,19.5,Y00,True,0.0
2660,5/25/2022,2022-K89 ,I52,0.3,0.6,21,19.74,I52,True,0.6708203932499369
2661,5/25/2022,2022-K89 ,I52,0.3,0.1,23,,I52,True,0.31622776601683794
2662,5/25/2022,2022-K89 ,568,0.1,0.0,24,20.2,568,True,0.1
2663,5/25/2022,2022-K89 ,568,0.1,0.0,25,19.94,568,True,0.1
2664,5/25/2022,2022-K89 ,568,0.1,0.0,26,19.92,568,True,0.1
2665,5/25/2022,2022-K89 ,568,0.1,0.1,27,20.09,568,True,0.14142135623730953
2666,5/25/2022,2022-K89 ,568,0.1,0.0,28,20.05,568,True,0.1
2667,5/25/2022,2022-K89 ,568,0.1,0.0,29,20.18,568,True,0.1
2668,5/25/2022,2022-K89 ,654,0.1,0.1,30,20.3,654,True,0.14142135623730953
2669,5/25/2022,2022-K89 ,654,0.0,0.2,31,20.3,654,True,0.2
2670,5/25/2022,2022-K89 ,654,0.0,0.1,32,20.2,654,True,0.1
2671,5/27/2022,2022-K113,G96,0.2,0.1,1,20.43,G96,True,0.223606797749979
2672,5/27/2022,2022-K113,G96,0.1,0.2,2,20.69,G96,True,0.223606797749979
2673,5/27/2022,2022-K113,G96,0.5,0.1,3,20.38,G96,True,0.5099019513592785
2674,5/27/2022,2022-K113,G96,0.1,0.1,4,20.91,G96,True,0.14142135623730953
2675,5/27/2022,2022-K113,I52,0.0,0.1,5,20.34,I52,True,0.1
2676,5/27/2022,2022-K113,I52,0.3,0.1,6,20.3,I52,True,0.31622776601683794
2677,5/27/2022,2022-K113,I52,0.2,0.1,7,20.24,I52,True,0.223606797749979
2678,5/27/2022,2022-K113,I52,0.2,0.2,8,20.11,I52,True,0.28284271247461906
2679,5/27/2022,2022-K113,F52,0.1,0.1,9,20.57,F52,True,0.14142135623730953
2680,5/27/2022,2022-K113,F52,0.0,0.3,10,20.97,F52,True,0.3
2681,5/27/2022,2022-K113,F52,0.1,0.4,11,20.8,F52,True,0.4123105625617661
2682,5/27/2022,2022-K113,F52,0.1,0.2,12,20.91,F52,True,0.223606797749979
2683,5/27/2022,2022-K113,F52,0.0,0.0,13,21.02,F52,True,0.0
2684,5/27/2022,2022-K113,F52,0.1,0.2,14,21.22,F52,True,0.223606797749979
2685,5/27/2022,2022-K113,F52,0.1,0.1,15,20.99,F52,True,0.14142135623730953
2686,5/27/2022,2022-K113,958,0.3,0.2,16,19.9,958,True,0.36055512754639896
2687,5/27/2022,2022-K113,958,0.3,0.2,17,20.3,958,True,0.36055512754639896
2688,5/27/2022,2022-K113,958,1.7,0.2,18,20.4,958,True,1.7117242768623688
2689,5/27/2022,2022-K113,L01,0.1,0.1,19,20.7,L01,True,0.14142135623730953
2690,5/27/2022,2022-K113,L01,0.6,0.9,20,20.8,L01,True,1.0816653826391966
2691,5/27/2022,2022-K113,L01,0.8,0.0,21,20.7,L01,True,0.8
2692,5/27/2022,2022-K113,L01,0.2,0.1,22,20.6,L01,True,0.223606797749979
2693,5/27/2022,2022-K113,L01,0.2,0.3,23,20.6,L01,True,0.36055512754639896
2694,5/27/2022,2022-K113,J95,0.0,0.1,24,20.9,J95,True,0.1
2695,5/27/2022,2022-K113,J95,0.0,0.1,25,20.5,J95,True,0.1
2696,5/27/2022,2022-K113,J95,0.1,0.2,26,20.0,J95,True,0.223606797749979
2697,5/27/2022,2022-K113,J95,0.1,0.2,27,20.8,J95,True,0.223606797749979
2698,5/27/2022,2022-K113,807,0.1,0.5,28,20.3,807,True,0.5099019513592785
2699,5/27/2022,2022-K113,807,0.6,0.1,29,20.6,807,True,0.6082762530298219
